,0,1
0,-0.4666666666666666,0.3333333333333333
1,0.06363636363636363,0.0
2,0.059375,0.04166666666666667
3,0.062499999999999986,0.017857142857142856
4,0.041666666666666664,0.0
5,-0.023837209302325583,0.029069767441860465
6,0.037925170068027224,0.1292517006802721
7,-0.027857142857142858,0.0
8,-0.08064516129032256,0.08064516129032258
9,-0.012499999999999983,0.025
10,-0.15277777777777776,0.05555555555555555
11,0.05711009174311926,0.03975535168195719
12,0.01168582375478927,0.04252873563218391
13,-0.06527777777777778,0.09722222222222221
14,-0.004115646258503406,0.06435374149659864
15,0.11076388888888888,0.0625
16,0.14510416666666667,0.09583333333333333
17,0.03793103448275861,0.06896551724137931
18,-0.11666666666666665,0.0
19,0.06153846153846153,0.038461538461538464
20,0.0795045045045045,0.08738738738738738
21,-0.2777777777777778,0.05555555555555555
22,0.00021929824561402262,0.05263157894736842
23,0.04543859649122807,0.12210526315789476
24,0.2988095238095238,0.0
25,0.1971288515406162,0.10301120448179271
26,0.0375,0.06625
27,0.08541666666666665,0.08333333333333333
28,0.2016666666666667,0.09
29,0.011363636363636359,0.0984848484848485
30,0.11098484848484849,0.07954545454545454
31,-0.084375,0.0625
32,0.11201550387596898,0.10465116279069768
33,0.28041666666666665,0.03791666666666667
34,0.20384615384615384,0.038461538461538464
35,0.12881944444444443,0.08564814814814815
36,0.11810344827586207,0.08620689655172414
37,0.020000000000000004,0.02
38,0.22500000000000003,0.11486486486486487
39,0.060119047619047614,0.0
40,-0.16666666666666666,0.0
41,0.11414141414141413,0.030303030303030304
42,0.06874999999999999,0.0
43,-0.00833333333333334,0.0
44,0.0875,0.0
45,0.0,0.0
46,0.13541666666666663,0.1111111111111111
47,0.027777777777777776,0.0
48,0.22499999999999998,0.15202702702702703
49,0.0,0.0
50,0.06363636363636363,0.0
51,0.015740740740740743,0.027777777777777776
52,-0.042857142857142864,0.14285714285714285
53,0.0034722222222222437,0.05555555555555555
54,0.12222222222222222,0.06481481481481481
55,0.11666666666666665,0.0
56,0.06285714285714286,0.10476190476190476
57,-0.007500000000000007,0.1
58,0.0,0.0
59,-0.12728395061728395,0.11728395061728394
60,0.04444444444444444,0.06
61,0.029166666666666653,0.0625
62,-0.13521739130434782,0.08695652173913043
63,0.1346938775510204,0.16122448979591839
64,0.16983333333333334,0.10666666666666667
65,-0.15,0.0625
66,0.05612244897959184,0.05714285714285714
67,0.1486842105263158,0.0
68,0.17878787878787872,0.09494949494949495
69,0.15185185185185185,0.14814814814814814
70,-0.0625,0.0
71,0.0375,0.06625
72,0.10277777777777776,0.1722222222222222
73,0.05909090909090909,0.045454545454545456
74,0.07592592592592592,0.1111111111111111
75,-0.15472222222222223,0.12962962962962962
76,0.01969696969696968,0.07424242424242425
77,-0.1,0.0
78,-0.0075980392156862805,0.12745098039215688
79,0.3111111111111111,0.05555555555555555
80,0.07124183006535947,0.11437908496732026
81,-0.08083333333333333,0.03333333333333333
82,0.12380952380952381,0.07142857142857142
83,0.13387096774193546,0.016129032258064516
84,0.011111111111111113,0.07407407407407407
85,-0.14492753623188404,0.05797101449275362
86,0.0024999999999999983,0.13833333333333334
87,0.21814814814814804,0.043209876543209874
88,0.06912568306010929,0.01639344262295082
89,0.18134057971014497,0.11594202898550726
90,-0.16428571428571428,0.1619047619047619
91,-0.15,0.04597701149425287
92,-0.10277777777777777,0.0
93,0.028787878787878775,0.07575757575757576
94,0.09999999999999999,0.07142857142857142
95,0.07534246575342467,0.03881278538812786
96,-0.08409090909090909,0.0
97,-0.16999999999999998,0.0
98,0.09928160919540231,0.034482758620689655
99,0.11944444444444445,0.041666666666666664
100,0.10069444444444446,0.013888888888888888
101,-0.09074074074074075,0.14814814814814814
102,0.02291666666666667,0.052083333333333336
103,0.02553191489361702,0.02127659574468085
104,0.0,0.0
105,0.06064814814814814,0.1037037037037037
106,0.10034013605442177,0.04081632653061224
107,0.09444444444444444,0.023809523809523808
108,0.07125603864734299,0.0463768115942029
109,0.0355691056910569,0.008130081300813007
110,0.016176470588235292,0.0
111,0.0925373134328358,0.13134328358208958
112,0.12580645161290321,0.0
113,0.29736842105263156,0.02631578947368421
114,-0.12647058823529414,0.0196078431372549
115,0.02619047619047619,0.047619047619047616
116,0.10654761904761904,0.06746031746031746
117,0.02631578947368421,0.05263157894736842
118,0.1285714285714286,0.06349206349206349
119,0.021511627906976756,0.046511627906976744
120,0.02666666666666666,0.056666666666666664
121,0.01764705882352941,0.04607843137254902
122,0.22456896551724131,0.13793103448275862
123,-0.16666666666666666,0.0
124,0.4666666666666666,0.0
125,0.16478855721393032,0.03731343283582089
126,0.04375,0.0625
127,0.25329861111111107,0.13541666666666666
128,-0.23846153846153845,0.0
129,0.09097363083164302,0.13793103448275862
130,0.057051282051282036,0.044871794871794865
131,0.056249999999999994,0.020833333333333332
132,0.23825757575757578,0.07575757575757575
133,0.05,0.014705882352941176
134,0.07708333333333332,0.08382352941176471
135,0.028947368421052628,0.10526315789473684
136,0.21153846153846154,0.0
137,0.010714285714285716,0.07142857142857142
138,-0.19999999999999998,0.0
139,-0.0375,0.08928571428571429
140,0.0030303030303030294,0.024242424242424242
141,0.1765625,0.041666666666666664
142,0.11818181818181817,0.0
143,0.09974489795918366,0.11224489795918367
144,0.07777777777777778,0.1111111111111111
145,0.2,0.0
146,0.16086956521739132,0.0
147,0.19666666666666668,0.0
148,-0.10320512820512821,0.057692307692307696
149,3.469446951953614e-18,0.07291666666666666
150,-0.04710144927536231,0.0782608695652174
151,0.20277777777777775,0.075
152,0.02666666666666666,0.0
153,0.21891025641025644,0.0
154,0.10499999999999998,0.0
155,0.025000000000000005,0.0
156,0.2623015873015873,0.1222222222222222
157,0.06833333333333333,0.0
158,-0.02619047619047619,0.05952380952380952
159,-0.12407407407407406,0.0
160,0.1693181818181818,0.11363636363636363
161,0.2833333333333333,0.16666666666666666
162,0.1376984126984127,0.03571428571428571
163,0.19743589743589743,0.019230769230769232
164,-0.017647058823529415,0.0
165,0.06363636363636362,0.0
166,-0.058928571428571434,0.10714285714285714
167,-0.07777777777777778,0.0
168,0.11282051282051281,0.25641025641025644
169,-0.04193548387096774,0.08064516129032258
170,0.051515151515151514,0.06060606060606061
171,-0.05,0.02222222222222222
172,-0.175,0.125
173,-0.09444444444444444,0.030864197530864196
174,-0.057142857142857155,0.10714285714285714
175,0.001282051282051286,0.12051282051282051
176,-0.2,0.125
177,0.22380952380952382,0.01904761904761905
178,0.03643410852713178,0.07751937984496124
179,0.08703703703703702,0.030864197530864196
180,0.1514705882352941,0.04411764705882353
181,0.0,0.18181818181818182
182,0.18888888888888888,0.0
183,0.11794871794871796,0.05128205128205128
184,0.0,0.0
185,0.056666666666666664,0.0
186,-0.025000000000000005,0.0
187,0.08730158730158731,0.0626984126984127
188,-0.002777777777777774,0.08333333333333333
189,0.1257142857142857,0.02857142857142857
190,0.15555555555555556,0.0
191,0.14888888888888888,0.07777777777777777
192,0.0025641025641025606,0.0
193,0.12758620689655173,0.034482758620689655
194,0.12666666666666668,0.1
195,0.14456521739130437,0.057971014492753624
196,0.10624999999999998,0.125
197,0.38437499999999997,0.10625
198,0.15416666666666667,0.0
199,0.16666666666666666,0.047619047619047616
200,-0.023284313725490204,0.17647058823529413
201,-0.052777777777777785,0.06481481481481481
202,-0.010256410256410255,0.05128205128205128
203,0.09743589743589742,0.1794871794871795
204,-0.16666666666666666,0.0
205,-0.057142857142857155,0.10714285714285714
206,-0.08222222222222222,0.1111111111111111
207,-0.2020833333333333,0.05
208,-0.14285714285714285,0.0
209,-0.2611111111111111,0.05555555555555555
210,-0.08005952380952382,0.08750000000000001
211,0.10256410256410256,0.01282051282051282
212,0.1775,0.0
213,0.0265625,0.0625
214,0.199080459770115,0.03160919540229885
215,0.0,0.0
216,0.00416666666666667,0.016666666666666666
217,0.18181818181818182,0.0
218,0.14038461538461536,0.057692307692307696
219,0.2730769230769231,0.0
220,0.091358024691358,0.09259259259259259
221,0.08333333333333333,0.0
222,0.1357142857142857,0.10714285714285714
223,-0.011706349206349205,0.27380952380952384
224,0.15784313725490196,0.14705882352941177
225,-0.05588235294117648,0.0
226,0.18878787878787875,0.05454545454545454
227,0.04444444444444443,0.0
228,0.0,0.0
229,-0.009999999999999998,0.0
230,0.053968253968253964,0.021825396825396824
231,-0.13409090909090907,0.0
232,0.07407407407407407,0.14814814814814814
233,-0.11666666666666664,0.05555555555555555
234,0.11333333333333333,0.13333333333333333
235,0.1,0.1
236,0.19592592592592592,0.09851851851851852
237,-0.40384615384615385,0.0
238,-0.20625000000000002,0.0
239,-0.05277777777777778,0.2222222222222222
240,0.19431818181818183,0.0
241,0.10813008130081299,0.1382113821138211
242,0.19999999999999998,0.06896551724137931
243,-0.015972222222222228,0.12698412698412698
244,0.02692307692307692,0.07692307692307693
245,0.07162162162162161,0.02702702702702703
246,-0.02727272727272728,0.0
247,0.23448275862068965,0.003448275862068965
248,0.22594202898550722,0.009782608695652175
249,-0.02931034482758621,0.034482758620689655
250,0.05185185185185186,0.12870370370370368
251,0.09999999999999999,0.019230769230769232
252,0.1638888888888889,0.0
253,0.2785714285714286,0.17857142857142858
254,-0.05974842767295596,0.018867924528301886
255,0.3780864197530864,0.046296296296296294
256,0.2971590909090909,0.07954545454545454
257,-0.25,0.25
258,0.26153846153846155,0.15384615384615385
259,0.08736559139784945,0.16666666666666669
260,0.06333333333333334,0.16666666666666666
261,0.10067632850241545,0.03855072463768116
262,-0.225,0.0
263,0.020000000000000004,0.06666666666666667
264,0.01249999999999999,0.125
